content_id,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
-587747935064273401,-587747935064273401,8310689940464940949,-5314778455998444995,1106203543388094548,-6215634663594744290
2220561310072186802,2220561310072186802,5258604889412591249,-8068727428160395745,638282658987724754,-3745582971859460684
5619269934194012474,5619269934194012474,-9128652074338368262,-3269885695260066314,2399228553079505025,-1917202688559171732
-6661204361884000663,-6661204361884000663,-14569272361926584,-4068545238978420047.1,-4068545238978420047,8651615486877503655
5714874452041944640,5714874452041944640,-4084394822880420062,-8689798332822398451,-3620251618670158123,-2855218766021441159
286115624311598644,286115624311598644,521382866757596943,-5973686110278905367,638282658987724754,6428429126612898364
2947843229055216994,-4833307637594287163,-7082978776831463151,-5482295111885355605,6737022915341644067,-7681408188643141872
-6752460077509522132,-6752460077509522132,-4770861947600256785,7578709204835512162,-6348943063155744346,-4673604375671208816
-3920124114454832425,-3920124114454832425,4877833951599818487,-5313466754735123256,5211673327552264703,1128840733277618400
2022869473280418522,2022869473280418522,-4833307637594287163,-5578229678262992168,-1101832997669013246,8471417198703153120
-3125361793069842594,-5578229678262992168,-1622037268576555626,6737022915341644067,-4833307637594287163,2250978527027854837
-4625438649010928449,-4625438649010928449,5191381587333696286,7303676031229268527,-8858741052589364245,7775857588929395558
719128783277038733,719128783277038733,2296515698565489277,7616911250531106641,-7002558676365724983,-7484960773951920439
-973131232603202326,-2148899391355011268,-205193648629294862,2871648046424590878,-5193720747719231594,7578709204835512162
-7002558676365724983,-7002558676365724983,5929055844564382383,2727743992157210358,7516228655554309785,3273084325487543386
7578709204835512162,-205193648629294862,-2148899391355011268,8494390949377713372,-7484960773951920439,-3095494965842381869
-5578229678262992168,-5578229678262992168,-3125361793069842594,2250978527027854837,-1622037268576555626,-4833307637594287163
7323176445666562417,-7002558676365724983,2727743992157210358,8631616594020837056,-205193648629294862,8770410950539401126
-1804728901674946596,-1804728901674946596,-634395794651424614,-5578229678262992168,3980405883168341377,-799315203186826480
-5452374239565071760,-5578229678262992168,-8700857105739861338,4273365516830385867,-7082978776831463151,2323403245382926621
-8763351865833452031,-8763351865833452031,1829180586132834070,4273365516830385867,-1622037268576555626,-3870015206307768313
4273365516830385867,4273365516830385867,-4414039190127558142,626121253933491500,-8763351865833452031,1002673045600956890
-634395794651424614,-634395794651424614,5028081187109329892,-7002558676365724983,5929055844564382383,-1804728901674946596
-2250487690322202259,-2250487690322202259,1862503310075246782,5964888566269323942,1971653634364577968,-2405892683303291957
-4833307637594287163,-4833307637594287163,2947843229055216994,-7082978776831463151,-1622037268576555626,2323403245382926621
-1257839697539084047,-1257839697539084047,7616911250531106641,-7002558676365724983,2296515698565489277,-634395794651424614
5530820581773167955,1577045425286888616,123378787151399958,2719909253419802298,-8245663037926520114,4313871021753084020
-4316394955033262743,6678691743269420670,-6570327055377820618,-7126520323752764957,5250363310227021277,5258604889412591249
657779080033041603,-9089854794058353436,8754824745136110042,-1917202688559171732,-434149774629603391,-9128652074338368262
-8123434787655959885,-8123434787655959885,-8068727428160395745,5258604889412591249,2220561310072186802,638282658987724754
-1470592927114056630,-1470592927114056630,-1297580205670251233,1854874463930846880,-6840859460575237450,5779887740609126631
6206342468637502921,6206342468637502921.1,6206342468637502921,-9092333155845304874,6987372590141903729,-8254222281357012124
-9092333155845304874,-9092333155845304874,6206342468637502921,6206342468637502921.1,6829640091575814990,-2252459228396350242
6206342468637502921,6206342468637502921.1,6206342468637502921,-9092333155845304874,6987372590141903729,-8254222281357012124
-958925381525830552,-958925381525830552,-9064100704535292718,-3248233692182971167,-4239579488204604851,7434270606888620096
-2329480295839698254,-2329480295839698254,-6566328419164841526,-3954182109690207118,-6566175321434139682,8968837261991914049
-3620251618670158123,5714874452041944640,-4084394822880420062,-8689798332822398451,1805849336099641652,-7492067511846042603
6576356408780336784,5589105207760786822,-3125361793069842594,3547081132182529111,-8728075196312712282,3193164045772142182
4355464044208438135,4355464044208438135,-340541651592032197,3075564241645350154,-3633300009206493694,-4201751526335049119
-6840859460575237450,-6840859460575237450,-1297580205670251233,1854874463930846880,5779887740609126631,-7195227263752331646
3218993154926038233,8587620342631480154,3884256359744615997,3884256359744615997.1,-4485188959476061019,-823697973575832204
2546734694784514225,2546734694784514225,-8717945432162716060,6614704926858202954,8748370453256790422,1469580151036142903
2695065703077082407,2695065703077082407,8215778202715904841,9217155070834564627,-4126288159365354498,3407455496422791860
2296515698565489277,2296515698565489277,719128783277038733,-7484960773951920439,7616911250531106641,-1257839697539084047
-6625273991455881177,-6625273991455881177,3064370296170038610,-434149774629603391,-9089854794058353436,3609315114795782005
7707640607626518697,7351002593233940239,1019706997674210703,-8734181034726403477,-5179565226573622983,2280365999288629014
1099809408921653201,1099809408921653201,3162261384765351942,-5676280017759875198,-6397413461412629080,-6312384811410586459
-1418355038507506357,-1418355038507506357,7359520440231676934,4706890430832287959,5191381587333696286,2448026894306402386
-776023644693624658,9158289456544908688,-659411840002799494,3845974592165897942,-1878569380455769122,3091351089612339864
-4575943417765899041,-4575943417765899041,2927476152522512441,5111115201913219115,-2306981937763401455,8289800212949675494
-2649418407515952078,-2649418407515952078,379773866860040428,2607211459879791691,215332765550420709,-3974295763584921518
8963938873430212934,8963938873430212934,-9100490342054218852,4036103329046553070,-6273159470243757969,-1926525896637230556
1619468327065509360,1619468327065509360,6591221581057159843,8428597553954921991,-6778286518036232293,3180608611815082945
-9161596996229760398,-8254222281357012124,-5037827401452845772,-8968101771604200516,6044362651232258738,123378787151399958
384967563509172020,1540456027678548167,6097677219931837830,1487738553913510703,-2144625344076628986,5843350704442714396
3076823183761975019,3076823183761975019,3149164017776669829,-1839591250599587429,2362495898257544462,3294713041855207102
4328888515190573663,4328888515190573663,123378787151399958,6341647533150019811,-7195227263752331646,2709926970543371965
7845570490247450966,7845570490247450966,-1868297195590431285,1266958185239582088,2900029983899283273,6200172800690402606
-6249065792190816357,-6249065792190816357,4463025528374352465,-4374331682165863764,-4948717594596229869,-3528088210002754978
-2261845840076552387,-2261845840076552387,-8480712303720557641,4877833951599818487,-7165716941095296287,-4374331682165863764
6419848550542384295,1266958185239582088,-692972306229904743,-1868297195590431285,-2273517184910006534,2916072977192006313
-7681408188643141872,-7681408188643141872,3035329611795434601,-5434287697440336767,-264519121623606417,-4833307637594287163
2927476152522512441,2927476152522512441,764116021156146784,-8412113620940365599,400125073514833994,-96719740408441346
8160885002406274828,-7876497512693688413,-78667914647336721,-8819557474068526071,-2976309714446243509,2708089973817733462
8160885002406274828,-7876497512693688413,-78667914647336721,-8819557474068526071,-2976309714446243509,2708089973817733462
-4248528062574538011,-7876497512693688413,-78667914647336721,-8819557474068526071,-2976309714446243509,2708089973817733462
-4248528062574538011,-7876497512693688413,-78667914647336721,-8819557474068526071,-2976309714446243509,2708089973817733462
-3265730906936163775,-7876497512693688413,-78667914647336721,-8819557474068526071,-2976309714446243509,2708089973817733462
-3265730906936163775,-7876497512693688413,-78667914647336721,-8819557474068526071,-2976309714446243509,2708089973817733462
-9007594455502730692,-9007594455502730692,-9041823059579281174,1356221992133852808,1532206435917316688,-3792933059425955471
6576868026875674101,6576868026875674101,1469580151036142903,1674373276159762025,5947470908330062710,-5850390492300666299
3425144896890592760,3425144896890592760,7434270606888620096,1306706744219888810,6001127456099879458,-327208414896292296
-7414654466964102039,-2271000159302779222,1339353160969606996,-3555513869558669392,-1199490911632553070,8378863480597222815
-2041630887686751489,-2041630887686751489,3761187656635209729,8620166073102656574,-5405021817466310759,-78066964941874046
2824996248683640175,-7876497512693688413,-78667914647336721,-8819557474068526071,-2976309714446243509,2708089973817733462
2824996248683640175,-7876497512693688413,-78667914647336721,-8819557474068526071,-2976309714446243509,2708089973817733462
-4872447160271266802,4629488036162962359,123378787151399958,321193326651975856,-5843518165523212471,8869575677747285539
6932547594283220441,6932547594283220441,1981046186743381313,-4930542581518647030,-7384231993217222764,5834671664627894569
1114791714656282929,1114791714656282929,-2167839778474325326,484986956330644320,-5843518165523212471,123378787151399958
-1691850508443380568,-1691850508443380568,1920899299418335515,-9128652074338368262,-637050915727878966,-1917202688559171732
1317782055909095806,1317782055909095806,-6761163882540291832,8386493184609384928,3751305746867503759,-6697357763177451167
-6362580505010802881,-6362580505010802881,-6566175321434139682,-2329480295839698254,4320282974712265321,-3954182109690207118
-584688562749460923,-584688562749460923,4313871021753084020,123378787151399958,1115750778137998115,-5702535287667979261
5688279681867464747,8428597553954921991,-6778286518036232293,2736373711035411385,5384282624557636856,8076265166566225141
-5557505576293652420,-5557505576293652420,5211673327552264703,4877833951599818487,6304895356046683527,1128840733277618400
-1762456938647577126,-1762456938647577126,1964631817676172382,-8502883448980287228,-4740532350684079805,4877833951599818487
8210960017870928723,8210960017870928723,1681163606115593313,-1617279065634731389,-2271000159302779222,-7165716941095296287
-8512859527034085078,4877833951599818487,5211673327552264703,4195778828921942020,1128840733277618400,-4761420664091904483
-8258529658421542282,-8258529658421542282,-998818216447049475,4911701623098526999,8342423402350940832,428486625959995206
4999440443052714243,4999440443052714243,3598164602856140626,6006800146436649545,-8739701156093513292,-8259953995965151136
-6968139157190736175,4877833951599818487,-4761420664091904483,-7165716941095296287,-4760639635023250284,4195778828921942020
-8497895589300643949,-5238066650780855302,6754313450809254838,6377566860234930618,-8681175158863587641,-5002383425685129595
-7805090055463938263,-7805090055463938263,484986956330644320,-8254222281357012124,-5691384416070374740,4815632823882298534
